ListingKey,ListingID,HostID,Capacity,MinNights,MaxNights,Price,EstRevenue,EstOccupancy,Avail30Days,Avail60Days,Avail90Days,Avail365Days,TotalReviews,ReviewsLast12Months,ReviewsLast30Days,ReviewsLastYear,ReviewsPerMonth,Rating,AccuracyRating,CleanlinessRating,CheckInRating,CommunicationRating,LocationRating,ValueRating
23787,1228209656943203149,501999278,2,1,1125,254,16256,64,15,42,69,281,7,5,0,6,0.49,4.6,4.1,5,4.6,4.4,4.6,3.9
23788,1228209782947268423,501999278,2,1,1125,254,0,0,15,42,69,281,1,0,0,1,0.06,4,3,3,4,4,4,3
23789,1228345176676845327,268598785,2,1,2147483647,170,43350,255,29,59,89,290,223,100,0,128,,4.3,4.3,4.3,4.6,4.4,4.7,4.2
23790,1228568404001669036,23334165,7,30,100,,,60,0,0,0,0,2,1,0,2,0.15,5,5,5,5,5,5,5
23791,1228576821149395610,220128768,2,1,1125,286,72930,255,16,28,49,317,60,32,2,37,2.88,4.9,4.9,4.9,4.9,4.9,4.8,4.7
23792,1228964974938045346,344545165,4,30,365,94.1,11292,120,0,0,27,302,4,2,0,3,0.2,3.8,4.5,3.5,4.8,4.5,4.8,3.8
23793,1228989876364419183,597684723,1,30,365,75.6,0,0,30,60,90,365,0,0,0,0,,,,,,,,
23794,1229023902731509556,401202937,5,1,365,333.93,85152,255,20,42,63,142,36,21,1,27,1.67,4.3,4.6,4.6,4.4,4.6,4.9,4.2
23795,1229122606216414088,2822805,1,30,1000,65.04,0,0,2,30,60,240,1,0,0,1,0.06,5,5,4,5,5,5,4
23796,1229670048587573999,107434423,2,30,1125,,,0,0,0,0,226,0,0,0,0,,,,,,,,
23797,1229788734771795498,572649285,2,30,365,64.24,0,0,19,49,79,354,0,0,0,0,,,,,,,,
23798,1229796517803844957,572649285,2,30,365,90.08,0,0,0,0,12,287,0,0,0,0,,,,,,,,
23799,1229801661461558274,572649285,2,30,365,59.08,0,0,30,60,90,365,0,0,0,0,,,,,,,,
23800,1229804523067508350,572649285,2,30,365,90.08,0,0,0,0,12,287,0,0,0,0,,,,,,,,
23801,1229818318710358962,5538398,1,60,75,,,0,22,52,53,102,0,0,0,0,,,,,,,,
23802,1229818908920654651,597892428,1,1,29,194,49470,255,18,48,78,257,54,30,2,40,2.9,4.8,4.8,4.9,4.9,4.9,4.8,4.6
23803,1229887426591375584,539750703,4,30,90,198.4,11904,60,0,8,38,149,1,1,0,1,0.15,5,5,5,5,5,4,4
23804,1230013531084210418,2706968,4,1,1125,454,115770,255,11,31,61,336,68,68,5,43,5.75,5,4.9,5,5,5,4.9,4.9
23805,1230157735855856971,60373268,2,30,365,109.51,0,0,30,60,90,365,0,0,0,0,,,,,,,,
23806,1230393548626498362,581305765,4,1,35,571,145605,255,12,35,64,64,44,26,1,25,2.13,5,5,5,5,5,4.8,4.8
23807,1230413477536936223,469251516,4,1,16,194,49470,255,10,29,34,34,65,25,1,42,3.02,4.8,4.9,5,4.9,4.9,4.7,4.8
23808,1230456467253112427,26871,2,1,27,211.5,53933,255,14,20,26,294,58,24,0,39,2.72,4.8,4.8,4.7,4.8,4.9,4.7,4.7
23809,1230464737360638283,424296351,2,30,365,176.52,10591,60,0,0,0,213,2,1,0,2,0.12,3,3,4.5,2,2,3.5,3
23810,1230594086080778065,307713851,3,30,90,114.31,6859,60,6,23,53,143,2,1,0,1,0.1,5,5,5,5,5,5,5
23811,1230687238569474464,77063818,1,30,365,51.63,3098,60,14,44,74,349,2,1,0,1,0.1,5,4.5,4.5,5,4.5,4.5,4.5
23812,1231144645173836006,408194269,4,30,600,174.65,10479,60,14,44,74,349,2,1,0,2,0.15,5,5,5,5,5,5,5
23813,1231278871716422945,171157880,2,30,365,490.41,0,0,0,0,0,174,0,0,0,0,,,,,,,,
23814,1231905038370055370,29412114,4,30,1125,,,180,0,0,0,0,3,3,0,3,0.27,5,5,5,5,5,5,5
23815,1231928660362309154,441653913,2,30,365,93.7,0,0,26,56,86,86,0,0,0,0,,,,,,,,
23816,1231957944915161552,586339781,2,30,365,375.16,0,0,30,60,90,365,0,0,0,0,,,,,,,,
23817,1232143141342015494,305362925,2,30,1125,124.81,0,0,9,16,34,266,0,0,0,0,,,,,,,,
23818,1232165228974075906,305362925,2,30,1125,115.04,0,0,10,26,40,292,1,0,0,0,0.05,5,5,5,5,5,5,5
23819,1232501562663810691,2867137,2,30,730,256.1,0,0,0,5,35,310,0,0,0,0,,,,,,,,
23820,1232581865724727224,149768346,3,30,365,171.87,20624,120,0,0,0,95,3,2,0,1,0.22,5,5,5,4.7,5,5,4.7
23821,1232599503843799747,138770550,1,30,730,61.77,0,0,0,0,0,164,0,0,0,0,,,,,,,,
23822,1232732872159054205,88484854,2,30,365,,,0,30,60,90,365,0,0,0,0,,,,,,,,
23823,1232815754802641772,14103157,2,30,60,,,0,0,0,0,0,0,0,0,0,,,,,,,,
23824,1232821948424238577,37401126,1,30,365,53.7,0,0,0,14,44,319,2,0,0,0,0.1,5,5,5,5,5,5,4.5
23825,1232863059744383368,35249373,4,2,365,743.67,189636,255,1,9,22,246,64,36,4,52,3.68,5,5,5,5,5,5,4.9
23826,1232928001856258043,598661341,5,30,1125,202.42,0,0,0,12,42,317,0,0,0,0,,,,,,,,
23827,1232950687599154027,478725671,1,30,365,57.17,0,0,0,13,43,318,2,0,0,1,0.1,5,5,5,5,5,4.5,5
23828,1233214287379071861,598718468,2,2,14,342.5,87338,255,18,45,74,74,39,27,1,28,1.94,5,5,4.9,5,5,4.8,4.9
23829,1233291236181154722,138770550,1,30,365,76.17,0,0,28,58,88,363,0,0,0,0,,,,,,,,
23830,1233309290292582813,138770550,1,30,365,75.23,0,0,13,43,73,348,0,0,0,0,,,,,,,,
23831,1233319156706823895,138770550,1,30,365,64.17,0,0,28,58,88,363,0,0,0,0,,,,,,,,
23832,1233326596009922628,138770550,1,30,365,78.37,0,0,28,58,88,363,1,0,0,0,0.05,5,5,5,5,5,5,5
23833,1233328623909953623,138770550,1,30,365,61.77,0,0,28,58,88,363,0,0,0,0,,,,,,,,
23834,1233332599257101768,138770550,1,30,730,51.63,0,0,13,43,73,348,0,0,0,0,,,,,,,,
23835,1233340604762036378,138770550,1,30,365,61.77,0,0,0,0,0,164,0,0,0,0,,,,,,,,
23836,1233462337347072021,35491667,1,30,175,59.11,10640,180,1,14,44,318,6,3,1,4,0.29,4.3,5,4.8,4.2,4.3,5,4.5
23837,1233550549684575733,598810246,2,1,28,246,34686,141,19,49,79,353,30,11,2,12,1.43,5,5,5,5,5,4.9,4.9
23838,1233585573686363899,68242337,1,30,93,,,60,0,0,0,0,1,1,0,0,0.23,4,3,2,5,3,5,2
23839,1233741840559332037,41705336,2,1,60,97,24735,255,10,30,59,59,112,57,6,68,5.26,4.8,4.8,4.7,4.9,4.9,4.7,4.8
23840,1233992797984721387,142316605,2,30,365,132.74,0,0,29,59,89,364,0,0,0,0,,,,,,,,
23841,1234061754979115773,35491667,1,30,175,59.11,10640,180,0,0,3,149,5,3,0,2,0.25,5,4.6,4.8,5,5,5,5
23842,1234105027643190339,24673321,1,1,3,376,38352,102,0,12,35,261,18,8,1,11,0.91,5,5,5,5,5,5,4.9
23843,1234115355121655772,159085642,2,30,365,79.7,0,0,30,60,90,364,0,0,0,0,,,,,,,,
23844,1234209733802234379,2867137,2,30,730,193.03,23164,120,0,18,48,323,3,2,0,3,0.19,5,4.7,4.3,4.7,5,5,4.3
23845,1234307947495685618,162280872,2,30,365,263.57,0,0,2,5,35,310,2,0,0,0,0.1,4.5,4.5,5,5,4.5,4.5,3
23846,1234329085499860302,61625798,2,1,1125,120,30600,255,2,6,11,254,46,33,3,29,2.22,4.8,4.8,4.7,4.9,4.8,4.6,4.8
23847,1234343699153118755,567134312,2,2,28,122.5,17273,141,0,0,0,100,30,11,0,14,1.48,4.5,4.8,4.7,4.7,4.7,4.6,4.6
23848,1234370192919720687,533397346,3,30,365,58.63,0,0,0,9,39,314,0,0,0,0,,,,,,,,
23849,1234371026530565179,533397346,3,30,365,60.87,0,0,13,43,73,348,0,0,0,0,,,,,,,,
23850,1234694640935764120,50997424,6,30,365,228.76,0,0,30,60,90,365,0,0,0,0,,,,,,,,
23851,1234762276793313957,577557153,6,3,27,399.98,101995,255,25,47,68,343,56,33,1,36,2.74,4.6,4.7,4.5,4.7,4.8,4.7,4.6
23852,1234888929469835175,479528151,2,2,30,170.5,28303,166,3,33,63,309,18,13,0,14,1.16,4.9,4.9,4.8,4.9,4.9,4.5,4.9
23853,1235717649151249045,445757422,2,30,365,119.47,0,0,30,60,90,365,0,0,0,0,,,,,,,,
23854,1235767219518030874,485229795,1,30,62,69.57,8348,120,3,17,47,322,3,2,1,0,0.16,5,4.7,5,5,5,5,4
23855,1235897091256136630,599139645,2,1,365,,,51,3,3,3,3,33,4,0,11,1.57,4.8,4.8,4.9,4.7,4.8,4.9,4.7
23856,1236186462408809498,271029539,2,30,35,79.64,0,0,28,58,88,88,0,0,0,0,,,,,,,,
23857,1236476356945693101,558240264,1,30,180,76.99,0,0,20,50,80,355,0,0,0,0,,,,,,,,
23858,1236537387132575664,599107071,2,1,365,161.6,8242,51,27,57,87,339,4,4,0,3,0.39,4,4,4,4,4,4.5,3.8
23859,1236537551602845393,599107071,4,1,365,219.39,55944,255,28,58,88,339,28,21,1,11,1.33,4.4,4.2,4.6,4.7,4.4,5,4.3
23860,1236543137465968084,433807530,1,60,365,23.98,0,0,27,57,87,177,1,0,0,1,0.08,5,5,5,5,5,5,5
23861,1236545710562306407,583283765,1,1,365,145,36975,255,12,18,21,245,26,23,1,19,1.76,4.3,4.4,4.1,4.5,4.6,4.7,4.3
23862,1237037613580430646,453282941,3,30,30,125.07,0,0,30,60,90,365,0,0,0,0,,,,,,,,
23863,1237094641902152706,2821175,2,1,28,884.41,225525,255,15,45,75,77,69,41,3,41,3.43,5,5,5,4.9,5,4.9,4.8
23864,1237138206798698945,284064678,4,30,1125,109.76,13171,120,14,44,74,254,3,2,0,2,0.15,5,5,5,5,5,5,5
23865,1237259153014799084,599612278,1,30,365,35.87,4304,120,0,0,3,277,2,2,0,1,0.2,5,5,5,5,5,5,5
23866,1237716908582199687,650015634,2,1,731,180,2340,13,16,45,74,294,2,1,0,1,0.16,5,5,5,5,5,5,5
23867,1237716908695660523,650015634,2,1,731,330,25410,77,27,57,87,309,6,6,0,2,0.88,4,3.8,4.2,4,4.2,4,3.8
23868,1237717005881741151,650015634,2,1,731,535,88810,166,29,59,89,311,14,13,2,5,0.93,4.6,4.6,4.5,4.6,4.6,4.6,4.4
23869,1237717109925539462,650015634,2,1,731,340,21760,64,28,58,88,320,6,5,1,2,0.48,4.5,4.8,4.5,4.5,4.5,5,4.3
23870,1237794099370330947,360600654,2,1,365,622.32,158692,255,23,34,42,234,83,47,3,54,4.12,4.9,4.8,4.8,4.9,5,4.8,4.8
23871,1238331353606952943,599143667,2,1,365,233.34,59502,255,23,46,71,152,156,144,3,88,9.77,4.8,4.8,4.8,4.7,4.8,4.6,4.6
23872,1238331693437400297,599143667,4,1,365,270.95,69092,255,13,26,46,123,43,40,0,38,2.77,4.7,4.7,4.7,4.9,4.7,4.6,4.4
23873,1238460317945560829,68242337,1,30,93,,,180,0,0,0,0,3,3,0,2,0.31,5,4.7,4.7,5,5,4.7,5
23874,1238507870748166391,546143000,1,30,60,54.4,9792,180,0,12,42,222,9,3,1,4,0.44,4.4,4.7,4.6,4.9,4.9,4.3,4.4
23875,1238533278398374867,156047478,2,30,180,77.43,9292,120,0,0,0,216,4,2,0,3,0.2,3.5,4.3,3.8,4.3,4.3,3,3
23876,1238545750632884261,33749897,2,30,1125,287.61,0,0,15,45,75,350,0,0,0,0,,,,,,,,
23877,1238724380621296610,31621291,1,1,90,,,255,0,3,3,3,32,29,1,22,1.64,4.9,4.9,4.9,4.9,4.8,4.8,4.9
23878,1238744170136593900,31621291,1,1,90,,,255,0,1,1,1,39,35,0,26,1.89,5,5,4.9,5,5,4.7,5
23879,1238949399264193597,650340917,2,1,731,205,39360,192,30,59,88,362,15,15,0,0,3.95,3.5,3.3,3.8,4.1,3.9,4.3,3.4
23880,1238949399367464977,650340917,2,1,731,195,27495,141,12,22,48,295,11,11,1,0,1.9,3.5,3.4,3.7,3.6,2.8,4.4,3.1
23881,1238949487641826102,650340917,4,1,731,205,42025,205,16,33,60,320,20,16,5,2,0.95,4.2,4.3,4.2,4.7,4.4,4.3,4.1
23882,1238949579173891616,650340917,2,1,731,205,13120,64,6,23,52,316,7,5,1,1,0.33,4.7,5,4.7,5,4.4,5,4.7
23883,1238949593292603574,650340917,2,1,731,205,5330,26,30,58,87,361,3,2,1,0,0.14,4,3.7,3.7,4.3,3.7,4.3,3.3
23884,1239161290493617093,401202937,6,1,365,333.93,59773,179,19,45,75,151,28,14,0,18,1.44,4.4,4.3,4.6,4.8,4.6,5,4.2
23885,1239163475555358770,650402381,10,3,365,1496.67,381651,255,28,35,46,151,79,40,4,46,3.76,4.9,4.9,4.9,4.9,5,4.7,4.8
23886,1239165143018334568,401202937,2,1,365,233.85,11926,51,11,37,67,145,9,4,0,3,0.44,4,4,4.1,4.6,4.3,4.4,3.8
23887,1239170788895555224,35491667,3,30,175,105.62,12674,120,0,0,0,257,2,2,0,2,0.19,5,5,5,5,5,4.5,5
23888,1239344245537554608,399865453,2,30,365,261.73,15704,60,0,0,0,155,3,1,0,3,0.19,5,5,5,5,5,4.7,5
23889,1239370492697136449,128382281,2,30,365,146.02,0,0,30,60,90,365,0,0,0,0,,,,,,,,
23890,1239374670682339156,795181,4,30,90,132.73,0,0,0,1,7,97,1,0,0,0,0.05,5,5,5,5,5,4,5
23891,1239425515849164865,6930315,4,30,365,121.88,0,0,0,14,27,253,2,0,0,1,0.1,5,5,5,5,5,5,5
23892,1240067700548682182,525109336,1,30,200,71.17,4270,60,29,59,89,179,3,1,0,1,0.15,5,5,5,5,5,5,5
23893,1240356331100402597,21961214,4,30,365,172.56,0,0,14,44,74,349,0,0,0,0,,,,,,,,
23894,1240662626849425984,437382111,1,30,31,132.71,33841,255,29,59,89,364,46,19,0,41,2.4,5,5,5,5,5,4.9,4.9
23895,1240781192769856007,539907102,6,3,365,631,0,0,11,30,44,214,0,0,0,0,,,,,,,,
23896,1240902102261861994,595401341,8,2,365,503.4,128367,255,12,35,56,235,45,29,1,28,2.18,4.6,4.7,4.4,4.8,4.9,4.4,4.4
23897,1240907389087561186,650815112,1,1,365,166,42330,255,28,58,87,361,38,29,0,38,2.61,4.9,5,4.9,4.9,4.9,4.7,4.7
23898,1241073818947566837,650815112,1,1,365,143,36465,255,25,55,85,358,76,45,0,74,4.29,4.8,4.9,5,5,4.9,4.6,4.8
23899,1241089095491325338,650815112,1,1,365,143,36465,255,24,54,81,355,113,74,0,103,6.36,4.9,5,5,4.9,4.9,4.6,4.8
23900,1241285636941190175,242809498,5,30,160,170.31,30656,180,0,5,35,125,4,3,0,3,0.23,5,5,5,5,5,5,5
23901,1241470878700755751,72203373,2,1,1125,286,72930,255,4,18,45,224,66,35,3,36,3.2,5,5,5,5,5,4.9,4.9
23902,1241539695216902236,24191602,3,30,365,115.07,20713,180,0,6,36,225,7,3,0,5,0.36,4.7,4.9,4.9,4.9,4.9,4.6,4.4
23903,1241629765839746006,42535776,1,30,365,71.93,0,0,30,60,90,365,0,0,0,0,,,,,,,,
23904,1241669919430658505,103865957,6,30,30,,,0,30,60,90,365,0,0,0,0,,,,,,,,
23905,1241917958618743552,596033623,2,1,365,143.96,9213,64,11,15,28,114,5,5,0,4,0.45,2.8,2.4,3,3.6,3.4,3.8,2.8
23906,1241918143091745981,596033623,2,1,365,171.01,43608,255,27,57,87,174,42,42,5,32,3.55,3.8,3.8,3.9,4.7,4.5,4.8,3.7
23907,1241968742982202541,33586348,5,30,365,168.32,0,0,0,0,0,164,0,0,0,0,,,,,,,,
23908,1242138952449079577,21937546,2,30,365,97.71,0,0,23,53,83,263,0,0,0,0,,,,,,,,
23909,1242207256270289189,408979935,2,1,29,260,66300,255,6,18,29,158,47,20,0,32,2.27,4.5,4.5,4.3,4.8,4.8,4.7,4.4
23910,1242207711854330557,408979935,3,1,29,283,72165,255,1,5,13,50,60,33,3,33,2.83,4.6,4.7,4.6,4.9,4.8,4.9,4.6
23911,1242258674913144403,651171856,2,2,365,385.5,29684,77,30,60,90,350,10,6,0,8,0.53,5,4.8,5,4.9,4.9,4.8,5
23912,1242656828526993845,107434423,2,30,1125,,,0,0,6,6,6,0,0,0,0,,,,,,,,
23913,1242756633514883112,162280872,3,30,365,249.65,29958,120,0,13,43,318,2,2,0,1,0.31,5,4.5,5,5,4.5,5,4
23914,1242804070146614563,101285959,1,30,365,52,3120,60,0,7,37,312,4,1,1,1,0.2,5,5,4.5,5,5,4.8,4.8
23915,1242814148085548720,35491667,2,30,175,87.21,20930,240,8,8,25,199,5,4,0,3,0.35,4.6,4.8,4.6,4.6,4.4,4.6,4.4
23916,1242867963366537352,487965479,2,30,365,71.35,0,0,12,42,72,347,0,0,0,0,,,,,,,,
23917,1242882784875044804,487965479,2,30,365,65.47,0,0,19,49,79,354,1,0,0,0,0.05,4,4,4,5,4,5,4
23918,1242903460753382148,651339765,2,30,30,,,0,30,60,90,365,0,0,0,0,,,,,,,,
23919,1242953196053247081,437258533,3,30,365,176.47,10588,60,0,0,0,107,1,1,0,1,0.12,5,4,4,5,5,5,4
23920,1242992636408069849,243115572,4,30,61,156.97,0,0,14,44,61,96,1,0,0,1,0.06,5,5,5,5,5,5,5
23921,1243047044449907230,595957213,2,2,365,166.5,2165,13,18,48,78,96,1,1,1,0,1,5,5,5,5,5,5,5
23922,1243407948732318297,68242337,1,30,93,,,120,0,0,0,0,2,2,0,2,0.2,5,5,4.5,5,5,5,5
23923,1243439250383188600,119506180,2,3,1125,321.67,70124,218,10,35,60,60,42,17,1,25,2.01,5,5,5,5,5,5,4.8
23924,1243439296025850039,42851763,3,30,365,106.3,19134,180,0,3,4,195,5,3,0,3,0.27,5,5,5,5,5,5,4.6
23925,1243476091823121246,347458174,2,30,365,79.92,0,0,30,60,90,364,0,0,0,0,,,,,,,,
23926,1243527377526506606,35491667,1,30,175,59.11,15073,255,0,0,25,223,7,5,1,3,0.39,5,5,5,5,5,5,4.7
23927,1243539702549842669,572649285,2,30,365,59.08,0,0,30,60,90,365,0,0,0,0,,,,,,,,
23928,1243589400344031947,3961636,2,3,1125,199.33,12757,64,12,37,67,246,14,5,0,7,0.67,4.9,5,4.8,5,5,4.7,4.8
23929,1243613478682097482,651520553,2,1,731,208,53040,255,6,6,6,6,37,34,0,16,1.97,4.6,4.5,4.8,4.8,4.8,4.9,4.4
23930,1243635476218013219,651526731,2,1,731,138,35190,255,8,8,8,8,165,136,3,112,8.35,4.6,4.6,4.7,4.7,4.4,4.8,4.5
23931,1243710155059615933,54831032,1,30,120,77.96,14033,180,3,33,63,97,6,3,0,2,0.3,5,5,5,5,5,4.8,4.8
23932,1243734903294281202,22870220,3,30,365,206.49,0,0,0,0,1,181,1,0,0,1,0.06,5,5,5,5,5,5,5
23933,1244007458259952492,343830444,2,30,365,79.64,0,0,28,58,88,88,0,0,0,0,,,,,,,,
23934,1244098550844777484,651625294,8,2,365,374,95370,255,4,26,46,321,40,23,0,28,2.11,4.6,4.6,4.8,4.8,4.7,4.7,4.6
23935,1244129048202280762,31620042,1,30,120,117.33,0,0,0,6,36,126,1,0,0,1,0.07,5,5,5,5,5,5,5
23936,1244144325025062589,487965479,2,30,365,71.35,0,0,12,42,72,347,0,0,0,0,,,,,,,,
23937,1244146202910757620,487965479,2,30,365,71.35,0,0,12,42,72,347,1,0,0,0,0.05,1,1,1,1,1,1,1
23938,1244147773745269233,487965479,2,30,365,88.15,0,0,0,5,35,310,1,0,0,0,0.05,1,1,1,1,1,1,1
23939,1244147868043244964,487965479,2,30,365,88.15,5289,60,0,4,34,309,3,1,0,2,0.17,5,5,4.7,5,5,4.3,4.7
23940,1244162205661898758,107434423,2,30,1125,,,0,0,0,0,0,0,0,0,0,,,,,,,,
23941,1244162477105434699,107434423,4,30,1125,,,0,0,0,0,0,0,0,0,0,,,,,,,,
23942,1244163261050221471,205760,2,30,365,216.09,25931,120,0,8,23,219,4,2,0,2,0.22,5,5,5,5,5,5,5
23943,1244163327486284104,107434423,4,30,1125,,,0,0,3,33,308,0,0,0,0,,,,,,,,
23944,1244167203417941890,49095662,2,30,365,268.27,16096,60,4,34,45,241,1,1,0,0,0.19,5,5,5,5,5,5,5
23945,1244172360761770239,43024930,1,30,365,,,120,0,0,0,23,3,2,0,2,0.16,4.7,4,4.7,4.7,5,4.7,4
23946,1244172937099805760,650030672,2,1,365,166.32,42412,255,29,59,89,178,144,101,5,113,9.75,4.4,4.5,4.5,4.7,4.6,4.7,4.3
23947,1244250404861933619,650982594,4,1,365,272.23,69419,255,22,46,46,144,62,62,5,0,,4.3,4.4,4.3,4.7,4.7,4.7,4.5
23948,1244250558089359943,650982594,2,1,365,232.42,20918,90,25,55,55,153,7,7,0,0,2.84,4.9,4.9,4.6,4.9,4.9,4.9,4.4
23949,1244315762211523437,401202937,3,1,365,242.13,43341,179,23,49,79,159,26,14,0,12,1.36,4.2,4.2,4.5,4.6,4.5,4.9,4.2
23950,1244325659318422349,401202937,2,1,365,200.73,30912,154,20,47,77,153,21,12,1,14,1.04,4.1,4.6,4.2,4.3,4.5,4.8,4.1
23951,1244401509492552499,162280872,2,30,365,238.86,0,0,7,37,67,342,1,0,0,1,0.06,5,5,5,5,5,5,5
23952,1244838903450740147,9917136,1,31,60,42.59,7922,186,11,21,51,326,3,3,1,0,0.7,5,5,5,5,5,5,4.3
23953,1244885664283966764,35491667,1,30,175,76.55,4593,60,1,3,3,207,3,1,0,2,0.19,4.7,4.7,4.7,4.7,5,5,4.7
23954,1244896024095954335,35491667,1,30,175,76.55,13779,180,0,0,11,175,5,3,1,4,0.34,4.4,4.4,4,4.6,4.2,5,4
23955,1244904829341716761,162280872,3,30,365,304.27,0,0,0,18,22,297,2,0,0,2,0.12,5,5,5,5,5,5,4.5
23956,1244924585626295916,35491667,2,30,175,152.13,38793,255,4,5,6,201,5,5,1,2,0.49,4.2,4.2,4,5,4.2,4.8,4
23957,1244931205585338425,9119970,2,30,60,309.73,0,0,0,24,54,329,0,0,0,0,,,,,,,,
23958,1244988330818654502,384758373,2,30,365,662.6,0,0,30,60,90,365,0,0,0,0,,,,,,,,
23959,1245074983422827345,546381868,2,30,365,61.95,0,0,30,36,36,36,0,0,0,0,,,,,,,,
23960,1245078395661459632,569601010,4,30,50,512.03,30722,60,2,13,15,271,1,1,0,1,0.1,5,5,5,5,5,5,5
23961,1245603696489176717,4622748,4,30,80,,,0,0,0,0,0,0,0,0,0,,,,,,,,
23962,1245656021841386552,415733609,2,2,365,211.5,2750,13,23,53,83,263,4,1,0,1,0.19,5,5,5,5,5,5,4.8
23963,1245904390168923183,51501835,2,30,365,143.83,0,0,0,0,13,288,0,0,0,0,,,,,,,,
23964,1246333806730901018,652181553,2,30,90,90.21,0,0,30,60,90,365,0,0,0,0,,,,,,,,
23965,1246477580102196956,299371992,1,30,365,84.4,15192,180,0,0,27,302,5,3,1,3,0.27,5,5,5,5,5,5,4.8
23966,1246746701180152888,652294624,2,30,90,121.7,0,0,23,53,83,83,0,0,0,0,,,,,,,,
23967,1247082873380050094,145616,2,30,60,,,0,0,0,0,0,0,0,0,0,,,,,,,,
23968,1247111384674319996,652381537,4,30,365,72.48,8698,120,0,0,0,130,4,2,1,2,0.22,4.5,4.8,4.5,4.5,4.8,4.8,4.5
23969,1247311417899103123,563967595,1,30,90,,,0,29,59,89,89,0,0,0,0,,,,,,,,
23970,1247340469677882768,652451100,6,1,21,531,47790,90,22,40,57,331,7,7,4,0,2.66,5,5,5,5,5,5,4.4
23971,1247414956916920014,3073250,2,30,365,156.53,18784,120,0,3,33,308,3,2,0,2,0.15,5,5,5,5,5,5,4.7
23972,1247715348604700690,2867137,4,30,365,516.8,0,0,0,0,24,299,0,0,0,0,,,,,,,,
23973,1247794900160665355,209575180,1,30,60,,,0,0,0,0,0,1,0,0,0,0.05,5,5,5,5,5,5,5
23974,1247799629638270935,487965479,2,30,365,87.44,0,0,0,23,53,328,1,0,0,0,0.05,1,1,1,1,1,1,1
23975,1247827401872114514,369598958,4,30,365,309.73,0,0,30,60,90,270,0,0,0,0,,,,,,,,
23976,1247874544812501358,487965479,2,30,365,87.44,0,0,0,23,53,328,0,0,0,0,,,,,,,,
23977,1247875422671960850,487965479,2,30,365,87.44,15739,180,0,23,53,328,5,3,0,4,0.29,4,4.6,4.6,5,4.6,4.4,4.2
23978,1247879235191137452,487965479,2,30,365,87.08,0,0,0,24,54,329,0,0,0,0,,,,,,,,
23979,1247880100380638606,487965479,2,30,365,87.44,0,0,0,23,53,328,2,0,0,1,0.1,4.5,4.5,4,4.5,4.5,5,4
23980,1248058698381297879,49495233,2,30,365,97.76,11731,120,0,4,34,309,2,2,0,1,0.26,4.5,4,5,4.5,5,4,4.5
23981,1248074994570962558,209575180,1,30,60,,,0,0,0,0,1,4,0,0,1,0.2,5,5,5,4.8,5,5,5
23982,1248159401384477563,12531773,1,30,365,74.7,13446,180,0,12,42,317,6,3,0,4,0.3,5,5,5,5,5,4.8,4.3
23983,1248190326319487839,652674526,1,30,365,68.61,0,0,0,0,12,287,0,0,0,0,,,,,,,,
23984,1248425634913103767,162280872,2,30,365,236.92,42646,180,2,32,62,337,3,3,0,2,0.27,5,5,5,5,5,5,5
23985,1248566167772196141,401202937,4,1,365,255,22950,90,21,48,78,154,17,7,1,10,0.89,4.1,4.1,3.9,4.4,4.4,4.8,4.1
23986,1248646776449745178,2867137,2,30,730,195.63,0,0,0,26,56,331,0,0,0,0,,,,,,,,
23987,1248720851139420977,255326838,6,30,365,386.73,0,0,30,60,90,365,0,0,0,0,,,,,,,,
23988,1249201891590319108,107434423,2,30,1125,,,0,1,1,1,1,0,0,0,0,,,,,,,,
23989,1249202254384207505,107434423,2,30,1125,,,0,14,44,74,349,0,0,0,0,,,,,,,,
23990,1249221352694050295,652950677,4,1,1125,302,77010,255,15,30,43,313,58,32,2,42,2.86,5,5,4.9,5,5,4.8,4.9
23991,1249320025783707099,652986283,2,1,731,232,59160,255,16,16,16,16,109,108,0,99,8.32,4.6,4.5,4.6,4.8,4.5,4.8,4.5
23992,1249322572045047561,652987273,2,1,731,132,33660,255,29,29,29,29,39,24,0,26,1.94,3.9,3.8,4.1,4.2,3.9,4.6,3.7
23993,1249338724924728010,6868098,7,2,90,777.5,198263,255,25,49,68,340,39,23,3,28,1.93,5,5,4.8,5,5,4.9,4.8
23994,1249409662573500520,163173714,3,120,730,29.35,7044,240,0,13,16,198,1,1,0,1,0.1,5,5,5,5,5,5,5
23995,1249885103311069319,651519038,2,1,731,170.1,43376,255,30,60,90,312,45,43,14,4,2.48,4.8,4.6,4.9,4.9,4.9,4.9,4.8
23996,1249885166911603587,652606311,2,1,731,152.1,38786,255,30,60,90,315,183,181,21,19,9.6,4.7,4.7,4.8,4.9,4.7,4.9,4.5
23997,1249885175886103818,651521635,2,1,731,159,40545,255,30,60,90,288,106,104,17,23,7.61,4.6,4.6,4.6,4.8,4.6,4.8,4.4
23998,1249885477081983500,651519038,2,1,731,170.1,43376,255,29,59,89,311,21,21,2,4,1.73,4.6,4.7,4.8,4.9,4.9,4.8,4.5
23999,1249939338375173038,107434423,2,30,1125,,,0,6,36,66,341,0,0,0,0,,,,,,,,
24000,1249966230347873454,487965479,2,30,365,71.35,4281,60,12,42,72,347,2,1,1,0,0.1,3,3,3,3,3,3,3
24001,1249969797352459833,487965479,2,30,365,,,0,12,42,72,347,0,0,0,0,,,,,,,,
